BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME
SNDX;IMOEX;18.03.2020;Индекс МосБиржи;Индекс МосБиржи;2112,64;2192,79;2205,41;2097,84;128603185153;0;0;2;8179111076530;RUB;3871514068,4100;3;
SNDX;IMOEX;19.03.2020;Индекс МосБиржи;Индекс МосБиржи;2275,7;2134,43;2288,09;2073,87;160372894970;0;0;2;8810386324650;RUB;3871514068,4100;3;
SNDX;IMOEX;20.03.2020;Индекс МосБиржи;Индекс МосБиржи;2331,61;2327,27;2418,74;2314,75;180698187232;0;0;2;9426351662280;RUB;4042851180,0400;3;
SNDX;IMOEX;23.03.2020;Индекс МосБиржи;Индекс МосБиржи;2253,35;2257,88;2321,76;2213,49;128506565950;0;0;2;9109960046300;RUB;4042851180,0400;3;
SNDX;IMOEX;24.03.2020;Индекс МосБиржи;Индекс МосБиржи;2415,97;2349,47;2435,27;2341,21;126199238953;0;0;2;9767416679630;RUB;4042851180,0400;3;
SNDX;IMOEX;25.03.2020;Индекс МосБиржи;Индекс МосБиржи;2452,69;2459,3;2518,38;2372,34;170179806339;0;0;2;9915854293970;RUB;4042851180,0400;3;
SNDX;IMOEX;26.03.2020;Индекс МосБиржи;Индекс МосБиржи;2489,97;2448,76;2514,92;2403,6;109485216806;0;0;2;10066576879400;RUB;4042851180,0400;3;
SNDX;IMOEX;27.03.2020;Индекс МосБиржи;Индекс МосБиржи;2401,11;2491,7;2498,33;2378,88;95057170139,4;0;0;2;9707327830820;RUB;4042851180,0400;3;
SNDX;IMOEX;30.03.2020;Индекс МосБиржи;Индекс МосБиржи;2433,35;2377,21;2435,53;2357,53;83128100470,5;0;0;2;9837652273720;RUB;4042851180,0400;3;
SNDX;IMOEX;31.03.2020;Индекс МосБиржи;Индекс МосБиржи;2508,81;2466,28;2526,13;2459,19;113755975000;0;0;2;10142726432400;RUB;4042851180,0400;3;
SNDX;IMOEX;01.04.2020;Индекс МосБиржи;Индекс МосБиржи;2473,61;2465,56;2491,66;2449,01;80256140704,1;0;0;2;10000454450100;RUB;4042851180,0400;3;
SNDX;IMOEX;02.04.2020;Индекс МосБиржи;Индекс МосБиржи;2545,95;2528,72;2562,54;2470,85;134240120328;0;0;2;10292878529100;RUB;4042851180,0400;3;
SNDX;IMOEX;03.04.2020;Индекс МосБиржи;Индекс МосБиржи;2572,23;2547,15;2609,16;2533,06;117108960828;0;0;2;10399161366900;RUB;4042851180,0400;3;
SNDX;IMOEX;06.04.2020;Индекс МосБиржи;Индекс МосБиржи;2622,59;2597,28;2639,56;2576,28;89823141209,1;0;0;2;10602751250400;RUB;4042851180,0400;3;
SNDX;IMOEX;07.04.2020;Индекс МосБиржи;Индекс МосБиржи;2634,74;2648,74;2688,67;2612,96;120867694592;0;0;2;10651857854700;RUB;4042851180,0400;3;
SNDX;IMOEX;08.04.2020;Индекс МосБиржи;Индекс МосБиржи;2670,12;2617,66;2670,12;2603,99;83665607709,9;0;0;2;10794890674300;RUB;4042851180,0400;3;
SNDX;IMOEX;09.04.2020;Индекс МосБиржи;Индекс МосБиржи;2701,77;2693,58;2713,5;2643,98;117023415634;0;0;2;10922841280700;RUB;4042851180,0400;3;
SNDX;IMOEX;10.04.2020;Индекс МосБиржи;Индекс МосБиржи;2677,86;2678,3;2680,89;2656,45;36513692244,2;0;0;2;10826204813000;RUB;4042851180,0400;3;
SNDX;IMOEX;13.04.2020;Индекс МосБиржи;Индекс МосБиржи;2628,85;2675,73;2677,9;2610,61;47643715824,8;0;0;2;10628042399500;RUB;4042851180,0400;3;
SNDX;IMOEX;14.04.2020;Индекс МосБиржи;Индекс МосБиржи;2631,83;2649,34;2667,58;2619,91;82460437951,6;0;0;2;10640115665500;RUB;4042851180,0400;3;
SNDX;IMOEX;15.04.2020;Индекс МосБиржи;Индекс МосБиржи;2498,94;2617,19;2617,19;2489,99;99986258141,1;0;0;2;10102856947400;RUB;4042851180,0400;3;
SNDX;IMOEX;16.04.2020;Индекс МосБиржи;Индекс МосБиржи;2515,05;2511,55;2550,84;2468,65;106189551975;0;0;2;10167968113100;RUB;4042851180,0400;3;
SNDX;IMOEX;17.04.2020;Индекс МосБиржи;Индекс МосБиржи;2534,97;2550,95;2556,42;2516,87;70173608170,4;0;0;2;10248506784200;RUB;4042851180,0400;3;
SNDX;IMOEX;20.04.2020;Индекс МосБиржи;Индекс МосБиржи;2525,97;2524,31;2546,14;2502,38;67663196241,9;0;0;2;10212100591700;RUB;4042851180,0400;3;
SNDX;IMOEX;21.04.2020;Индекс МосБиржи;Индекс МосБиржи;2488,02;2487,63;2500,18;2431,98;109197015000;0;0;2;10058708611700;RUB;4042851180,0400;3;
SNDX;IMOEX;22.04.2020;Индекс МосБиржи;Индекс МосБиржи;2573,41;2474,32;2584,68;2471,23;97655302076,4;0;0;2;10403926596900;RUB;4042851180,0400;3;
SNDX;IMOEX;23.04.2020;Индекс МосБиржи;Индекс МосБиржи;2599,41;2600,28;2620,24;2558,32;82087755064,4;0;0;2;10509018130200;RUB;4042851180,0400;3;
SNDX;IMOEX;24.04.2020;Индекс МосБиржи;Индекс МосБиржи;2562,03;2588,29;2596,97;2551,66;64998483149,8;0;0;2;10357917000600;RUB;4042851180,0400;3;
SNDX;IMOEX;27.04.2020;Индекс МосБиржи;Индекс МосБиржи;2570,91;2570,69;2597,64;2557,81;53714781404,5;0;0;2;10393822008200;RUB;4042851180,0400;3;
SNDX;IMOEX;28.04.2020;Индекс МосБиржи;Индекс МосБиржи;2612,24;2567,74;2644,79;2566,92;91839443562,7;0;0;2;10560886165700;RUB;4042851180,0400;3;
SNDX;IMOEX;29.04.2020;Индекс МосБиржи;Индекс МосБиржи;2663,14;2629,24;2669,47;2617,34;85375068625,6;0;0;2;10766662453000;RUB;4042851180,0400;3;
SNDX;IMOEX;30.04.2020;Индекс МосБиржи;Индекс МосБиржи;2650,56;2683,86;2700,97;2629,57;103074636334;0;0;2;10715801376600;RUB;4042851180,0400;3;
SNDX;IMOEX;04.05.2020;Индекс МосБиржи;Индекс МосБиржи;2624,64;2623,89;2641,03;2599,74;60831813471,1;0;0;2;10611023660800;RUB;4042851180,0400;3;
SNDX;IMOEX;05.05.2020;Индекс МосБиржи;Индекс МосБиржи;2653,51;2652,92;2666,38;2634,49;50831285173,8;0;0;2;10727765129900;RUB;4042851180,0400;3;
SNDX;IMOEX;06.05.2020;Индекс МосБиржи;Индекс МосБиржи;2632,1;2659,08;2674,94;2626,68;67297608616,8;0;0;2;10641187455800;RUB;4042851180,0400;3;
SNDX;IMOEX;07.05.2020;Индекс МосБиржи;Индекс МосБиржи;2634;2632,87;2664,99;2627,43;70256546512,8;0;0;2;10648859719700;RUB;4042851180,0400;3;
SNDX;IMOEX;08.05.2020;Индекс МосБиржи;Индекс МосБиржи;2641,55;2647,8;2648,45;2613,83;52781422323,2;0;0;2;10679398589800;RUB;4042851180,0400;3;
SNDX;IMOEX;12.05.2020;Индекс МосБиржи;Индекс МосБиржи;2642,04;2635,51;2651,97;2620,35;69766236611,6;0;0;2;10681372531700;RUB;4042851180,0400;3;
SNDX;IMOEX;13.05.2020;Индекс МосБиржи;Индекс МосБиржи;2604,98;2630,79;2630,79;2601,25;65122067941,5;0;0;2;10531565964800;RUB;4042851180,0400;3;
SNDX;IMOEX;14.05.2020;Индекс МосБиржи;Индекс МосБиржи;2590,31;2596,13;2606,95;2564,44;75036648672,9;0;0;2;10472245825900;RUB;4042851180,0400;3;
SNDX;IMOEX;15.05.2020;Индекс МосБиржи;Индекс МосБиржи;2593,91;2616,14;2633,29;2593,91;69719413922;0;0;2;10486792014000;RUB;4042851180,0400;3;
SNDX;IMOEX;18.05.2020;Индекс МосБиржи;Индекс МосБиржи;2694,25;2623,61;2694,25;2623,61;90270188688,3;0;0;2;10892471813700;RUB;4042851180,0400;3;
SNDX;IMOEX;19.05.2020;Индекс МосБиржи;Индекс МосБиржи;2711,72;2702,34;2720,06;2683,81;90468989581,1;0;0;2;10963063742700;RUB;4042851180,0400;3;
SNDX;IMOEX;20.05.2020;Индекс МосБиржи;Индекс МосБиржи;2770,79;2706,07;2771,27;2700,64;101166454638;0;0;2;11201903740000;RUB;4042851180,0400;3;
SNDX;IMOEX;21.05.2020;Индекс МосБиржи;Индекс МосБиржи;2718,67;2767,97;2794,6;2702,67;99060517646,6;0;0;2;10991194347600;RUB;4042851180,0400;3;
SNDX;IMOEX;22.05.2020;Индекс МосБиржи;Индекс МосБиржи;2709,38;2691,58;2718,48;2687,18;64772612461,4;0;0;2;10953606897900;RUB;4042851180,0400;3;
SNDX;IMOEX;25.05.2020;Индекс МосБиржи;Индекс МосБиржи;2757,93;2718,72;2757,93;2718,72;37287726909,1;0;0;2;11149914395000;RUB;4042851180,0400;3;
SNDX;IMOEX;26.05.2020;Индекс МосБиржи;Индекс МосБиржи;2754,04;2777,72;2796,85;2750,51;80629535591,6;0;0;2;11134185383700;RUB;4042851180,0400;3;
SNDX;IMOEX;27.05.2020;Индекс МосБиржи;Индекс МосБиржи;2741,02;2748,25;2780,05;2711,9;99161791168,5;0;0;2;11081548841400;RUB;4042851180,0400;3;
SNDX;IMOEX;28.05.2020;Индекс МосБиржи;Индекс МосБиржи;2779,98;2748,03;2781,25;2737,94;82839073065,7;0;0;2;11239031853600;RUB;4042851180,0400;3;
SNDX;IMOEX;29.05.2020;Индекс МосБиржи;Индекс МосБиржи;2734,83;2766,62;2766,62;2717,8;150217266594;0;0;2;11056504974700;RUB;4042851180,0400;3;
SNDX;IMOEX;01.06.2020;Индекс МосБиржи;Индекс МосБиржи;2750,24;2761,23;2773,56;2733,28;75200963162,1;0;0;2;11118806796500;RUB;4042851180,0400;3;
SNDX;IMOEX;02.06.2020;Индекс МосБиржи;Индекс МосБиржи;2796,51;2760,63;2796,52;2754,85;94796949530,4;0;0;2;11305870724800;RUB;4042851180,0400;3;
SNDX;IMOEX;03.06.2020;Индекс МосБиржи;Индекс МосБиржи;2831,08;2812,82;2835,06;2792,24;121680253623;0;0;2;11445623340100;RUB;4042851180,0400;3;
SNDX;IMOEX;04.06.2020;Индекс МосБиржи;Индекс МосБиржи;2766,26;2822,59;2825,48;2757,61;130632296663;0;0;2;11183582604700;RUB;4042851180,0400;3;
SNDX;IMOEX;05.06.2020;Индекс МосБиржи;Индекс МосБиржи;2792,74;2780,32;2800,81;2769,51;100284833455;0;0;2;11290636639900;RUB;4042851180,0400;3;
SNDX;IMOEX;08.06.2020;Индекс МосБиржи;Индекс МосБиржи;2796,3;2806,81;2825,31;2782,92;96892863097,1;0;0;2;11305015778500;RUB;4042851180,0400;3;
SNDX;IMOEX;09.06.2020;Индекс МосБиржи;Индекс МосБиржи;2795,9;2804,36;2813,48;2765,15;78686730146,4;0;0;2;11303411394400;RUB;4042851180,0400;3;
SNDX;IMOEX;10.06.2020;Индекс МосБиржи;Индекс МосБиржи;2785,18;2795,1;2803,35;2768,3;89454120662,3;0;0;2;11260060039800;RUB;4042851180,0400;3;
SNDX;IMOEX;11.06.2020;Индекс МосБиржи;Индекс МосБиржи;2743,8;2756,98;2758,83;2726,15;94517987303,6;0;0;2;11092765384800;RUB;4042851180,0400;3;
SNDX;IMOEX;15.06.2020;Индекс МосБиржи;Индекс МосБиржи;2719,06;2705,64;2720,4;2670,41;86497601731,8;0;0;2;10992756088500;RUB;4042851180,0400;3;
SNDX;IMOEX;16.06.2020;Индекс МосБиржи;Индекс МосБиржи;2748,3;2745,49;2779,71;2741,84;81225105647,3;0;0;2;11110970825100;RUB;4042851180,0400;3;
SNDX;IMOEX;17.06.2020;Индекс МосБиржи;Индекс МосБиржи;2740,1;2758,97;2771,26;2733,9;69771427039,8;0;0;2;11077809805500;RUB;4042851180,0400;3;
SNDX;IMOEX;18.06.2020;Индекс МосБиржи;Индекс МосБиржи;2724,33;2734,84;2738,04;2700,54;77604681776,9;0;0;2;11014068295200;RUB;4042851180,0400;3;
SNDX;IMOEX;19.06.2020;Индекс МосБиржи;Индекс МосБиржи;2758,67;2739,04;2769,86;2738,45;89037583759,4;0;0;2;11745971029100;RUB;4257839328,8700;3;
SNDX;IMOEX;22.06.2020;Индекс МосБиржи;Индекс МосБиржи;2763,29;2754,42;2763,29;2726,65;59988625046,3;0;0;2;11765650886700;RUB;4257839328,8700;3;
SNDX;IMOEX;23.06.2020;Индекс МосБиржи;Индекс МосБиржи;2791,97;2773,33;2794,43;2767,46;60354831771,2;0;0;2;11887772858600;RUB;4257839328,8700;3;
SNDX;IMOEX;25.06.2020;Индекс МосБиржи;Индекс МосБиржи;2760,75;2750,08;2771,6;2740,02;77705987110,8;0;0;2;11754831617200;RUB;4257839328,8700;3;
SNDX;IMOEX;26.06.2020;Индекс МосБиржи;Индекс МосБиржи;2761,74;2780,02;2784,89;2746,78;57008606028,8;0;0;2;11759039005200;RUB;4257839328,8700;3;
SNDX;IMOEX;29.06.2020;Индекс МосБиржи;Индекс МосБиржи;2767,95;2749,54;2767,95;2737,86;56287025266,5;0;0;2;11785470713300;RUB;4257839328,8700;3;
SNDX;IMOEX;30.06.2020;Индекс МосБиржи;Индекс МосБиржи;2743,2;2770,69;2778,09;2743,2;61943509212,7;0;0;2;11680086313400;RUB;4257839328,8700;3;
SNDX;IMOEX;02.07.2020;Индекс МосБиржи;Индекс МосБиржи;2788,79;2762,56;2789,92;2758,92;62424581353,2;0;0;2;11874230802600;RUB;4257839328,8700;3;
SNDX;IMOEX;03.07.2020;Индекс МосБиржи;Индекс МосБиржи;2801,66;2789,27;2803,32;2782,65;40610098890,2;0;0;2;11929007757400;RUB;4257839328,8700;3;
SNDX;IMOEX;06.07.2020;Индекс МосБиржи;Индекс МосБиржи;2835,18;2825,88;2855,94;2825,51;73695447847,6;0;0;2;12071727360800;RUB;4257839328,8700;3;
SNDX;IMOEX;07.07.2020;Индекс МосБиржи;Индекс МосБиржи;2825,21;2829,33;2835,76;2814,4;61989347407,4;0;0;2;12029269642600;RUB;4257839328,8700;3;
SNDX;IMOEX;08.07.2020;Индекс МосБиржи;Индекс МосБиржи;2815,83;2815,52;2823;2806,5;56770187936,2;0;0;2;11989360907200;RUB;4257839328,8700;3;
SNDX;IMOEX;09.07.2020;Индекс МосБиржи;Индекс МосБиржи;2782,43;2805,85;2810,74;2773,48;64509467616;0;0;2;11847159055700;RUB;4257839328,8700;3;
SNDX;IMOEX;10.07.2020;Индекс МосБиржи;Индекс МосБиржи;2800,94;2768,67;2800,94;2765,49;52675376381,7;0;0;2;11925972169600;RUB;4257839328,8700;3;
SNDX;IMOEX;13.07.2020;Индекс МосБиржи;Индекс МосБиржи;2766,79;2805,52;2818,1;2765,09;59062967790,8;0;0;2;11780548982100;RUB;4257839328,8700;3;
SNDX;IMOEX;14.07.2020;Индекс МосБиржи;Индекс МосБиржи;2744,54;2751,98;2752,09;2703,35;78664022705,9;0;0;2;11685815801400;RUB;4257839328,8700;3;
SNDX;IMOEX;15.07.2020;Индекс МосБиржи;Индекс МосБиржи;2747,91;2728,59;2763,2;2724,35;66876997192,5;0;0;2;11700149416300;RUB;4257839328,8700;3;
SNDX;IMOEX;16.07.2020;Индекс МосБиржи;Индекс МосБиржи;2760,01;2741,68;2762,68;2734,3;43145441365,6;0;0;2;11751676952400;RUB;4257839328,8700;3;
SNDX;IMOEX;17.07.2020;Индекс МосБиржи;Индекс МосБиржи;2774,79;2757,04;2774,79;2752,51;41113383417;;;2;11814607077800;RUB;4257839328,8700;3;
SNDX;IMOEX;20.07.2020;Индекс МосБиржи;Индекс МосБиржи;2802,24;2771,85;2802,24;2758,69;50915459756,8;0;0;2;11931494977500;RUB;4257839328,8700;3;
SNDX;IMOEX;21.07.2020;Индекс МосБиржи;Индекс МосБиржи;2825,71;2814,99;2849,18;2813,4;81672920482,1;0;0;2;12031431750900;RUB;4257839328,8700;3;
SNDX;IMOEX;22.07.2020;Индекс МосБиржи;Индекс МосБиржи;2834,65;2824,5;2844,12;2815,03;55532469269,9;0;0;2;12069485782500;RUB;4257839328,8700;3;
SNDX;IMOEX;23.07.2020;Индекс МосБиржи;Индекс МосБиржи;2851,79;2848,41;2866,78;2843,93;55384618689,1;0;0;2;12142451480200;RUB;4257839328,8700;3;
SNDX;IMOEX;24.07.2020;Индекс МосБиржи;Индекс МосБиржи;2863,12;2835,15;2863,12;2822,26;59473274345,9;0;0;2;12190686646800;RUB;4257839328,8700;3;
SNDX;IMOEX;27.07.2020;Индекс МосБиржи;Индекс МосБиржи;2884,88;2869,69;2896,28;2869,69;65271567734,1;0;0;2;12283343857400;RUB;4257839328,8700;3;
SNDX;IMOEX;28.07.2020;Индекс МосБиржи;Индекс МосБиржи;2895,45;2891,34;2907,03;2877,4;60720735494,2;0;0;2;12328368835600;RUB;4257839328,8700;3;
SNDX;IMOEX;29.07.2020;Индекс МосБиржи;Индекс МосБиржи;2918,42;2893,54;2918,42;2889,69;65283344648,7;0;0;2;12426158517600;RUB;4257839328,8700;3;
SNDX;IMOEX;30.07.2020;Индекс МосБиржи;Индекс МосБиржи;2882,63;2915,94;2919,35;2869,99;58998044298,8;0;0;2;12273765898200;RUB;4257839328,8700;3;
SNDX;IMOEX;31.07.2020;Индекс МосБиржи;Индекс МосБиржи;2911,57;2902,81;2917,69;2899,58;61904395534,6;0;0;2;12396982814400;RUB;4257839328,8700;3;
SNDX;IMOEX;03.08.2020;Индекс МосБиржи;Индекс МосБиржи;2929,97;2917,68;2942,77;2911,19;61064409540,7;0;0;2;12475331245800;RUB;4257839328,8700;3;
SNDX;IMOEX;04.08.2020;Индекс МосБиржи;Индекс МосБиржи;2940,46;2934,91;2942,06;2923,36;53379189529,8;0;0;2;12520025816500;RUB;4257839328,8700;3;
SNDX;IMOEX;05.08.2020;Индекс МосБиржи;Индекс МосБиржи;2992,78;2954,41;2994,08;2952,15;88713978904,1;0;0;2;12742787156500;RUB;4257839328,8700;3;
SNDX;IMOEX;06.08.2020;Индекс МосБиржи;Индекс МосБиржи;2988,5;2998,53;3004,83;2981,79;58301984562,2;0;0;2;12724548973000;RUB;4257839328,8700;3;
SNDX;IMOEX;07.08.2020;Индекс МосБиржи;Индекс МосБиржи;2972,35;2992,26;2994,46;2968,48;56258864420,2;0;0;2;12655770550400;RUB;4257839328,8700;3;
SNDX;IMOEX;10.08.2020;Индекс МосБиржи;Индекс МосБиржи;2960,78;2976,49;2998,78;2960,78;48019499659,7;0;0;2;12606527609200;RUB;4257839328,8700;3;
SNDX;IMOEX;11.08.2020;Индекс МосБиржи;Индекс МосБиржи;3005,63;2959,29;3012,58;2959,29;93734815374,7;0;0;2;12797485304500;RUB;4257839328,8700;3;
SNDX;IMOEX;12.08.2020;Индекс МосБиржи;Индекс МосБиржи;3053,99;2990,9;3053,99;2985,25;89279363513,7;0;0;2;13003402610100;RUB;4257839328,8700;3;
SNDX;IMOEX;13.08.2020;Индекс МосБиржи;Индекс МосБиржи;3080,44;3057,63;3081,15;3047,74;91764463491,4;0;0;2;13116025272900;RUB;4257839328,8700;3;
SNDX;IMOEX;14.08.2020;Индекс МосБиржи;Индекс МосБиржи;3061,99;3075,96;3075,96;3044,71;62096882708,5;0;0;2;13037455291300;RUB;4257839328,8700;3;
SNDX;IMOEX;17.08.2020;Индекс МосБиржи;Индекс МосБиржи;3052,46;3070,81;3090,42;3041,99;82525600190,3;0;0;2;12996864104500;RUB;4257839328,8700;3;
SNDX;IMOEX;18.08.2020;Индекс МосБиржи;Индекс МосБиржи;3050,7;3056,72;3073,85;3048,31;58562508471;0;0;2;12989401524700;RUB;4257839328,8700;3;
SNDX;IMOEX;19.08.2020;Индекс МосБиржи;Индекс МосБиржи;3056,54;3048,22;3073,84;3041,43;55321489952,7;0;0;2;13014238750700;RUB;4257839328,8700;3;
SNDX;IMOEX;20.08.2020;Индекс МосБиржи;Индекс МосБиржи;2993,69;3044,92;3044,92;2993,69;90101841898,7;0;0;2;12746668589000;RUB;4257839328,8700;3;
SNDX;IMOEX;21.08.2020;Индекс МосБиржи;Индекс МосБиржи;2995,61;3013,4;3024,71;2973,11;89980771052,2;0;0;2;12754825344500;RUB;4257839328,8700;3;
SNDX;IMOEX;24.08.2020;Индекс МосБиржи;Индекс МосБиржи;3029,42;3005,86;3036,63;3005,86;56090322436,7;0;0;2;12898763543400;RUB;4257839328,8700;3;
SNDX;IMOEX;25.08.2020;Индекс МосБиржи;Индекс МосБиржи;3029,05;3042,58;3051,27;3020,46;57974269706,9;0;0;2;12897199949700;RUB;4257839328,8700;3;
SNDX;IMOEX;26.08.2020;Индекс МосБиржи;Индекс МосБиржи;3051,97;3041,19;3053,9;3024,04;74241762707,6;0;0;2;12994786931300;RUB;4257839328,8700;3;
SNDX;IMOEX;27.08.2020;Индекс МосБиржи;Индекс МосБиржи;3012,01;3051,2;3056,25;3002,1;66131754149,5;0;0;2;12824642450000;RUB;4257839328,8700;3;
SNDX;IMOEX;28.08.2020;Индекс МосБиржи;Индекс МосБиржи;2980,17;3015,7;3015,7;2976,34;60139550849,6;0;0;2;12689071358400;RUB;4257839328,8700;3;
SNDX;IMOEX;31.08.2020;Индекс МосБиржи;Индекс МосБиржи;2966,2;2993,02;3012,44;2962,06;184001931133;0;0;2;12629609973100;RUB;4257839328,8700;3;
SNDX;IMOEX;01.09.2020;Индекс МосБиржи;Индекс МосБиржи;2975;2976,07;2993,28;2967,96;81890923133,6;0;0;2;12667085849300;RUB;4257839328,8700;3;
SNDX;IMOEX;02.09.2020;Индекс МосБиржи;Индекс МосБиржи;2956,5;2989,76;3002,25;2946,29;94988586744,5;0;0;2;12588292485700;RUB;4257839328,8700;3;
SNDX;IMOEX;03.09.2020;Индекс МосБиржи;Индекс МосБиржи;2931,92;2954,62;2967,61;2917,24;82989442207;0;0;2;12483644758900;RUB;4257839328,8700;3;
SNDX;IMOEX;04.09.2020;Индекс МосБиржи;Индекс МосБиржи;2921,55;2920,22;2944,66;2910,39;69997849774,1;0;0;2;12439498318500;RUB;4257839328,8700;3;
SNDX;IMOEX;07.09.2020;Индекс МосБиржи;Индекс МосБиржи;2932,29;2929,38;2947,17;2925,55;53483774598,9;0;0;2;12485219790100;RUB;4257839328,8700;3;
SNDX;IMOEX;08.09.2020;Индекс МосБиржи;Индекс МосБиржи;2888,79;2937,18;2948,88;2875,96;82332639045,6;0;0;2;12299990406200;RUB;4257839328,8700;3;
SNDX;IMOEX;09.09.2020;Индекс МосБиржи;Индекс МосБиржи;2876,07;2880,83;2899,17;2872,92;64443700494,9;0;0;2;12245856571600;RUB;4257839328,8700;3;
SNDX;IMOEX;10.09.2020;Индекс МосБиржи;Индекс МосБиржи;2897,55;2888,09;2897,55;2858,65;65787625355,2;0;0;2;12337301186500;RUB;4257839328,8700;3;
SNDX;IMOEX;11.09.2020;Индекс МосБиржи;Индекс МосБиржи;2910,51;2888,92;2911,71;2874,47;58206856278,1;0;0;2;12392502242000;RUB;4257839328,8700;3;
SNDX;IMOEX;14.09.2020;Индекс МосБиржи;Индекс МосБиржи;2928,38;2918,29;2938,24;2918,29;62169731197,1;0;0;2;12468585748000;RUB;4257839328,8700;3;
SNDX;IMOEX;15.09.2020;Индекс МосБиржи;Индекс МосБиржи;2980,58;2936,42;2982,2;2932,36;74748355784,4;0;0;2;12690837171900;RUB;4257839328,8700;3;
SNDX;IMOEX;16.09.2020;Индекс МосБиржи;Индекс МосБиржи;2975,01;2982,49;2990,74;2960,68;73285008183,1;0;0;2;12667109541400;RUB;4257839328,8700;3;
SNDX;IMOEX;17.09.2020;Индекс МосБиржи;Индекс МосБиржи;2971,74;2947,54;2974,54;2945,78;85774277598,2;0;0;2;12653186368100;RUB;4257839328,8700;3;
SNDX;IMOEX;18.09.2020;Индекс МосБиржи;Индекс МосБиржи;2951,79;2976,1;2977,13;2944,22;87835262045,4;0;0;2;14197259684100;RUB;4809707787,4200;3;
SNDX;IMOEX;21.09.2020;Индекс МосБиржи;Индекс МосБиржи;2863,67;2946,18;2946,18;2857,78;84915278078,2;0;0;2;13773398356900;RUB;4809707787,4200;3;
SNDX;IMOEX;22.09.2020;Индекс МосБиржи;Индекс МосБиржи;2884,66;2874;2907,98;2868,38;72694032936,9;0;0;2;13874359877200;RUB;4809707787,4200;3;
SNDX;IMOEX;23.09.2020;Индекс МосБиржи;Индекс МосБиржи;2916,39;2933,33;2968,55;2916,27;144057907966;0;0;2;14026996372700;RUB;4809707787,4200;3;
SNDX;IMOEX;24.09.2020;Индекс МосБиржи;Индекс МосБиржи;2912,76;2905,55;2920,46;2880,39;87868199396,4;0;0;2;14009504082000;RUB;4809707787,4200;3;
SNDX;IMOEX;25.09.2020;Индекс МосБиржи;Индекс МосБиржи;2896,83;2912,83;2912,83;2870,16;75662859146,4;0;0;2;13932922146500;RUB;4809707787,4200;3;
SNDX;IMOEX;28.09.2020;Индекс МосБиржи;Индекс МосБиржи;2927,17;2909,62;2938,94;2909,62;69770125370,4;0;0;2;14078810348000;RUB;4809707787,4200;3;
SNDX;IMOEX;29.09.2020;Индекс МосБиржи;Индекс МосБиржи;2910,12;2935,77;2947,75;2889,22;80159930228,7;0;0;2;13996817556800;RUB;4809707787,4200;3;
SNDX;IMOEX;30.09.2020;Индекс МосБиржи;Индекс МосБиржи;2905,81;2908,55;2920,03;2893,8;66808053460,3;0;0;2;13976089270500;RUB;4809707787,4200;3;
SNDX;IMOEX;01.10.2020;Индекс МосБиржи;Индекс МосБиржи;2889,8;2911,08;2919,25;2882,81;74033823737,9;0;0;2;13899096324200;RUB;4809707787,4200;3;
SNDX;IMOEX;02.10.2020;Индекс МосБиржи;Индекс МосБиржи;2852,42;2840,72;2859,01;2824,69;78844415007,9;0;0;2;13719301604300;RUB;4809707787,4200;3;
SNDX;IMOEX;05.10.2020;Индекс МосБиржи;Индекс МосБиржи;2881,98;2860,53;2882,94;2845,63;63509160152,4;0;0;2;13861472527900;RUB;4809707787,4200;3;
SNDX;IMOEX;06.10.2020;Индекс МосБиржи;Индекс МосБиржи;2892,99;2885,38;2906,65;2883,69;73021330700,7;0;0;2;13914414418200;RUB;4809707787,4200;3;
SNDX;IMOEX;07.10.2020;Индекс МосБиржи;Индекс МосБиржи;2842,58;2883,58;2888,2;2838,45;67235083005,8;0;0;2;13671969514900;RUB;4809707787,4200;3;
SNDX;IMOEX;08.10.2020;Индекс МосБиржи;Индекс МосБиржи;2846,39;2850,65;2859,87;2837,05;55803931185,4;0;0;2;13690283258800;RUB;4809707787,4200;3;
SNDX;IMOEX;09.10.2020;Индекс МосБиржи;Индекс МосБиржи;2834,09;2842,59;2842,59;2811,05;67564085234,3;0;0;2;13631162034000;RUB;4809707787,4200;3;
SNDX;IMOEX;12.10.2020;Индекс МосБиржи;Индекс МосБиржи;2846,14;2834,33;2862,36;2827,52;58718697811,45;0;0;2;13689118306976,201;RUB;4809707787,4153;3;
SNDX;IMOEX;13.10.2020;Индекс МосБиржи;Индекс МосБиржи;2829,23;2846,04;2859,52;2822,97;56828024719,1;0;0;2;13607767077509,918;RUB;4809707787,4153;3;
SNDX;IMOEX;14.10.2020;Индекс МосБиржи;Индекс МосБиржи;2856,08;2829,88;2857,47;2824,12;54266740541,85;0;0;2;13736904655277,525;RUB;4809707787,4153;3;
SNDX;IMOEX;15.10.2020;Индекс МосБиржи;Индекс МосБиржи;2817,29;2849,24;2850,11;2803,9;65315267334,85;0;0;2;13550357615696,22;RUB;4809707787,4153;3;
SNDX;IMOEX;16.10.2020;Индекс МосБиржи;Индекс МосБиржи;2799,54;2819,04;2819,04;2785,85;71062651943,55;0;0;2;13464960048324,197;RUB;4809707787,4153;3;
